vehiculo_id,perfil_real,latitud,longitud,velocidad,aceleracion,giros_bruscos,hora_dia,es_anomalia_real
CAM-018,eficiente,-0.5975244639737661,-81.53672294830555,53.36484137964941,0.13984161344421822,1.0,0.0,0
CAM-022,eficiente,-1.7990434848598666,-80.73488488121407,40.93473074896839,0.2829771913745055,0.0,0.0,0
CAM-033,carretera,-0.2394240548705371,-81.75494303046429,99.95650711515341,0.4809585519607461,2.0,23.0,0
CAM-029,carretera,-1.962560741128325,-81.59977301887544,59.1802916366495,0.4966102814492436,2.0,23.0,0
CAM-030,urbano,0.23287101794990875,-81.26235172264686,20.64871957189394,0.7651705339655419,3.0,23.0,0
CAM-021,urbano,-1.1966250600407737,-80.74208607252481,16.62867811045031,0.7575491082622863,5.0,23.0,0
CAM-004,urbano,-1.9068440828004032,-81.22188673454183,28.356259551256223,0.42250156443958,7.0,1.000667194825433,0
CAM-007,carretera,-1.14014763900769,-81.01308494501795,86.07158664147039,0.29075916963900805,0.0,7.615832594439587,0
CAM-021,urbano,-1.0510170577296722,-80.66800137081425,32.43140048513477,0.6449901688878307,5.0,14.092093531966924,0
CAM-007,carretera,-1.077255189781265,-81.1300807752745,85.33037992748807,0.5651984436603643,2.0,7.035677023979069,0
CAM-005,urbano,-1.338047729188113,-80.29911798374144,29.262666406374404,0.809793988518234,6.0,0.5311501009195325,0
CAM-001,urbano,0.44067039653815065,-79.98455072890297,22.666450001653786,0.4796586775541206,2.0,23.0,0
CAM-005,urbano,-1.3744152934041054,-80.23935826795093,33.93919052721969,0.8896998459785852,3.0,0.0,0
CAM-039,eficiente,-1.2637312240544838,-79.9960499929788,46.51951877943635,0.27419639294778914,0.0,1.144717009846583,0
CAM-009,urbano,-2.236366347198452,-81.88637549481548,32.51663529884143,0.4199891534671501,1.0,0.0,0
CAM-037,urbano,-1.0002389119165278,-81.16902645901709,29.25623068893884,0.6249181515884134,4.0,14.322309330510501,0
CAM-023,eficiente,-1.9560662659368317,-82.02487801821684,42.565171782182674,0.20528825448688043,0.0,12.503926218923645,0
CAM-034,urbano,0.057891637333210955,-82.09524765703449,31.787651651760513,0.667972926656941,5.0,15.285020605285391,0
CAM-005,urbano,-1.38333079234426,-80.18356106827653,30.43498626365203,0.37024119296826874,6.0,0.63578557466683,0
CAM-037,urbano,-0.9741635803953815,-81.18814925501786,38.807984016754695,0.715899747520129,4.0,3.772651440090158,0
CAM-017,urbano,-0.9092598630661883,-79.57639030297054,34.830852401604474,0.692215606459287,2.0,8.36020759036364,0
CAM-034,urbano,0.17701756823134007,-82.03746443161761,25.078509923171236,0.8286608548660027,5.0,23.0,0
CAM-009,urbano,-2.1783326604538944,-81.82512992682591,3.2940589266927063,0.6512443672163956,8.0,15.73503827088062,0
CAM-025,carretera,-1.5077661142657648,-81.95812700058477,64.75414105301815,0.5444839800840909,0.0,14.234502144824837,0
CAM-035,carretera,0.3842312795433285,-80.19116656019696,67.63908941022694,0.5914148243226729,1.0,4.119755117981502,0
CAM-006,urbano,-1.898758246387552,-81.93391448205135,31.562752100899647,0.5932774870592574,2.0,15.27585459425815,0
CAM-008,urbano,-2.3311551095803034,-79.4319340350366,23.416498168122544,1.0135812676327105,4.0,23.0,0
CAM-040,urbano,-0.09946938668391918,-79.81793460341365,24.971163855092403,0.6350130093586778,2.0,19.614777786374432,0
CAM-017,urbano,-0.7446206881330188,-79.56480644745868,27.740151769124065,0.6593496961956316,4.0,1.8221955826217338,0
CAM-015,eficiente,-0.030559036987584304,-80.62332766755313,47.99085734021106,0.4249736649944152,1.0,0.0,0
CAM-032,eficiente,-1.6167465106573267,-80.20620053913409,52.87358046694336,0.18851454498328585,0.0,23.0,0
CAM-036,eficiente,-1.2375058343896248,-81.07756165348012,56.0566072778317,0.3868819413654038,0.0,0.0,0
CAM-019,carretera,-1.4990423741906354,-81.2066960730622,61.913290155392744,0.3164923153214256,2.0,0.0,0
CAM-005,urbano,-1.2739313005918702,-80.28519126650531,25.089132504390058,0.7419282581011614,7.0,9.751529664756625,0
CAM-022,eficiente,-1.8073283632407564,-80.74304123526954,34.341972886512416,0.3892281560095867,1.0,0.0,0
CAM-010,eficiente,-2.212851084925738,-81.38246637355518,40.170901605394825,0.287592746415526,0.0,12.646375914910482,0
CAM-006,urbano,-1.8816362098943387,-81.85690654580311,157.49597102311446,2.5154550976806083,14.0,0.0,1
CAM-025,carretera,-1.4521163919483704,-81.95885135901636,100.3077562292585,0.36104182433852017,0.0,0.0,0
CAM-010,eficiente,-2.1267808930209955,-81.4169799369798,37.920890593259244,0.2605879878470244,1.0,0.0,0
CAM-036,eficiente,-1.3467221104659963,-80.93072627840073,50.41532496455446,0.18425181091920823,0.0,23.0,0
CAM-009,urbano,-2.1150576913215473,-81.90364008881978,18.767258084986395,0.6406471909172062,4.0,5.77519488340482,0
CAM-003,carretera,-2.042420601788255,-79.25039178385708,93.79303673916458,0.35486439709579615,1.0,20.943304485191625,0
CAM-037,urbano,-0.973870738707585,-81.23680902453769,29.675910309179695,0.41180454774345654,5.0,0.0,0
CAM-038,carretera,-1.3328754197426007,-80.08298751604457,85.86079474834935,0.2287814801188542,2.0,23.0,0
CAM-034,urbano,0.18236868165196313,-82.0296181722494,19.172207872921987,0.7363907762619644,7.0,1.8127273395929002,0
CAM-003,carretera,-2.0658846691479185,-79.38063588664336,77.49247415201563,0.38072387787162915,0.0,23.0,0
CAM-007,carretera,-1.1519085860051421,-80.99510640379563,148.94998610537175,3.721145510450854,15.0,11.534459451766324,1
CAM-038,carretera,-1.4049632210419905,-80.05186613055471,74.35911536230452,0.24796036742339006,0.0,0.0,0
CAM-030,urbano,0.33884116301435147,-81.18237876620925,18.872767912431613,0.6454719840241656,3.0,17.489857926405193,0
CAM-018,eficiente,-0.6101678448142458,-81.40059490373747,34.762440522921494,0.20496157267592807,1.0,0.0,0
CAM-010,eficiente,-2.150382699375096,-81.39794534409634,38.7441936231196,,2.0,23.0,0
CAM-027,eficiente,-1.1557343710404229,-79.44618612603954,39.36702332454117,0.3621412826270402,0.0,12.762843773945967,0
CAM-009,urbano,-2.2569563659185676,-81.86975304128565,32.41493508601567,1.040845793859128,5.0,23.0,0
CAM-013,carretera,-1.9302122380401079,-80.35415489199896,83.62353080206118,0.3178888715849691,1.0,0.0,0
CAM-011,urbano,-0.41593030801303155,-79.65108778935564,31.319357777446818,0.7939138051505814,6.0,16.368634127416925,0
CAM-015,eficiente,-0.0622365903057944,-80.52989889676628,25.919520594304203,0.30374568935564983,1.0,0.0,0
CAM-030,urbano,0.3165692094558331,-81.28550081049343,27.62100973862732,0.7744180391067568,5.0,5.340126842866713,0
CAM-024,carretera,-2.0731072562164115,-81.3749119540922,62.27180949374147,0.4852291475957185,0.0,0.0,0
CAM-016,carretera,0.6007354452157295,-80.81303015036781,70.62194644071268,0.41860627116580323,1.0,23.0,0
CAM-017,urbano,-0.8585757741774397,-79.52180438970142,17.140095016805763,0.7568112076500714,3.0,13.933283349379348,0
CAM-001,urbano,0.35877965960016106,-79.96970516504706,15.77947702671988,0.29984632135856515,2.0,23.0,0
CAM-029,carretera,-2.050370339535842,-81.54883802717428,59.93633033848938,0.3290961583414643,1.0,12.376748067608506,0
CAM-024,carretera,-2.079309730773697,-81.27359422693115,94.09994434701898,0.3882493162935828,0.0,6.751267027622234,0
CAM-008,urbano,-2.2525032008481634,-79.39017645520471,14.473473468579943,0.6562018500563612,4.0,0.0,0
CAM-027,eficiente,-1.2040560777304723,-79.41990163619863,52.35155231989251,0.2312761007110179,2.0,23.0,0
CAM-030,urbano,0.15372479084904406,-81.26806040427263,27.57410847571121,0.6910416496203294,1.0,10.713868907482265,0
CAM-029,carretera,-1.9355707037137746,-81.54618948307169,85.06362585720149,0.2762899030746456,0.0,11.32170842134082,0
CAM-035,carretera,0.4496942617593719,-80.12522547342552,85.57402598257055,0.38750016990634795,2.0,18.707289223428102,0
CAM-028,urbano,-0.3581345823421869,-79.75071896859215,16.156942549079506,0.4748968686635982,4.0,15.263825030072717,0
CAM-037,urbano,-0.9513974309656058,-81.29114160304671,23.274368178171116,0.9901828342547654,4.0,8.556307969511309,0
CAM-012,eficiente,-1.2339293028082714,-80.35149839846942,54.760407193559466,0.5099229640458515,0.0,6.684396979141065,0
CAM-001,urbano,0.5042675000967195,-79.95884155003449,24.71339168712039,0.9129287311628013,2.0,0.0,0
CAM-024,carretera,-2.046739802461272,-81.42491949384875,62.70389905141556,0.5933697753156167,0.0,19.128131309799443,0
CAM-007,carretera,-1.2185020253165642,-80.9998126387584,84.33700780727723,0.20602876843620285,0.0,17.447806223513517,0
CAM-007,carretera,-1.0246714532383399,-81.07709777633123,89.19435211008928,0.5515620739375984,0.0,0.0,0
CAM-028,urbano,-0.39054404219614425,-79.69685264612984,34.84516643342409,0.8441430390990883,1.0,1.066391118647581,0
CAM-021,urbano,-1.0733600404751453,-80.64792250921622,16.495709817170255,0.6842494757381961,8.0,21.549439127506645,0
CAM-030,urbano,0.18820440564389246,-81.24239373653941,29.540746916871697,0.5271519035897443,2.0,2.4321672064706696,0
CAM-014,eficiente,-1.6172983410919541,-80.09038448814738,157.38483361415632,3.747379728509242,16.0,13.97206344496343,1
CAM-017,urbano,-0.7573923708760802,-79.61218202139582,41.35585245759955,0.40055434251224475,7.0,0.0,0
CAM-017,urbano,-0.8563460520150372,-79.61029875233685,23.520698248990474,0.7300177816163289,3.0,10.557449234646349,0
CAM-028,urbano,-0.3789711509392998,-79.6645023661624,20.668328731170824,0.6845838320454505,3.0,4.977094853308891,0
CAM-029,carretera,-1.9840835970684865,-81.60512036963684,71.63954279241463,0.5874102144716276,2.0,0.0,0
CAM-033,carretera,-0.3476942703882864,-81.92116015867953,79.85890329927342,0.42674364116884883,1.0,0.0,0
CAM-019,carretera,-1.5514684243286068,-81.09241302510533,88.60046818686452,0.18761303056946824,2.0,0.0,0
CAM-011,urbano,-0.4585170620010684,-79.71093657780668,155.0578098213527,3.0796387897697253,15.0,22.018782907089204,1
CAM-034,urbano,0.08154778018384348,-81.99741013284978,13.55477989023009,0.7696992137800122,4.0,0.0,0
CAM-036,eficiente,-1.371219202794003,-81.02607373304812,55.86758977026565,0.40068894991160314,0.0,3.8287197348196527,0
CAM-033,carretera,-0.3117234167040343,-81.73244066016927,75.8363185627386,0.268396639726766,1.0,8.865733437640507,0
CAM-015,eficiente,-0.08831218685789549,-80.50706757183285,64.44107703525495,0.2280439890663265,1.0,8.546210074118692,0
CAM-039,eficiente,-1.2279646095062764,-79.94979320553739,49.58722845202067,0.13921824598909052,0.0,11.743577391873805,0
CAM-014,eficiente,-1.7043234631910378,-80.1775659461676,54.687698956813534,0.4450767183658424,0.0,16.40966073308467,0
CAM-032,eficiente,-1.6095955099252741,-80.2535501755489,54.936896763006374,0.3873041030425902,0.0,3.641965631089625,0
CAM-034,urbano,0.13501483801044178,-82.06702713918688,39.54622962994257,0.6384384498917391,3.0,0.0,0
CAM-021,urbano,-1.1480530866174838,-80.65691290251067,16.701370289842245,0.8353958727096973,2.0,0.0,0
CAM-012,eficiente,-1.1398025770749514,-80.27147609733754,31.261108824114302,0.44509094625925294,0.0,2.834625952452405,0
CAM-022,eficiente,-1.8984287949649912,-80.69189250949891,39.61215162152612,0.2719413725289506,1.0,10.431930620374448,0
CAM-001,urbano,0.4642596035339041,-79.90164822850927,29.98279945877999,0.3864759141234811,6.0,5.721928239659304,0
CAM-013,carretera,-1.8624381370582428,-80.39063170415825,71.00182147540879,0.2609508419988156,0.0,0.0,0
CAM-001,urbano,0.47652658297591316,-79.96664977298519,28.072523591514457,0.5934610503811814,4.0,0.0,0
CAM-025,carretera,-1.4747848954510725,-81.97326818731098,85.69690525807869,0.45663320992568657,2.0,2.3591913782868836,0
CAM-018,eficiente,-0.7058553304151893,-81.49994806587665,50.11730964269908,0.19670729271563106,1.0,20.83455187570381,0
CAM-016,carretera,0.5328545740116951,-80.65608969117659,81.9603242589896,0.5971112472286907,0.0,0.0,0
CAM-037,urbano,-0.9835943052806652,-81.21317645206786,29.105177631195918,0.8439865951072968,4.0,19.115279527472733,0
CAM-006,urbano,-2.047698983784693,-81.94916821213808,20.481807966632463,0.8042766590858796,5.0,23.0,0
CAM-026,carretera,0.3968391726013883,-81.29746519708638,97.6491496918486,0.41429396787403516,2.0,23.0,0
CAM-015,eficiente,-0.07434721062634839,-80.43641748437199,32.504440972605195,0.44237237425122666,2.0,6.314118359232804,0
CAM-004,urbano,-1.82875883777344,-81.05989234527249,16.884648982656003,0.7565740487162693,3.0,14.78774815539038,0
CAM-010,eficiente,-2.1833467659933086,-81.37636001171597,50.30975661964091,0.0,0.0,1.0579955473948761,0
CAM-037,urbano,-1.1257214647040845,-81.16450937667724,20.480387786758236,0.7258270596515567,4.0,12.900602410342344,0
CAM-028,urbano,-0.35531847966878966,-79.73948840003831,18.31043889472336,0.5035714777990601,1.0,16.114652147448865,0
CAM-026,carretera,0.4248560341649311,-81.28284294602042,90.82392143300166,0.28473599777109926,3.0,0.0,0
CAM-027,eficiente,-1.209855156569239,-79.38057394348878,38.09987400185415,0.5198753967904445,0.0,23.0,0
CAM-019,carretera,-1.5438214049487924,-81.2035927696911,100.47463169630474,0.13532665455146442,2.0,18.938090465131317,0
CAM-031,carretera,0.2521307577023245,-80.8085792677734,93.90505801411844,0.3315056821417142,2.0,0.0,0
CAM-007,carretera,-1.1056216212758219,-81.05655238359999,51.48280572394564,0.3491962990117187,1.0,0.0,0
CAM-036,eficiente,-1.2722292877131796,-81.06378561204788,45.37609446303738,0.2483695381464917,1.0,0.0,0
CAM-002,urbano,-0.2214031637521549,-80.4254426473025,44.216210254683645,0.5954793821110361,2.0,11.33412492716084,0
CAM-004,urbano,-1.8912110295780484,-81.14459234545721,28.909535621673744,0.23613841426705523,6.0,0.0,0
CAM-017,urbano,-0.780419909627812,-79.5330834315626,28.741520830871085,0.8621211825626927,0.0,23.0,0
CAM-031,carretera,0.398630601504695,-80.83955426100584,68.95300128996227,0.6274432675834021,0.0,12.306629412888498,0
CAM-004,urbano,-1.732221662666253,-81.17981552352211,20.03321921399107,0.5663712362830421,5.0,0.4465507568459621,0
CAM-027,eficiente,-1.1009111621249337,-79.3110751132786,45.341438933402124,0.22305386340482825,0.0,2.347176002443274,0
CAM-027,eficiente,-1.1824275414812662,-79.38325894742994,48.292500621593334,0.38319961460532387,0.0,0.0,0
CAM-021,urbano,-1.147382298779666,-80.63535896105661,11.084598046141775,0.43995545292001925,3.0,0.0,0
CAM-014,eficiente,-1.6752655923172208,-80.08467146711521,30.971338427921452,0.28377915144128746,3.0,23.0,0
CAM-028,urbano,-0.42775242723692886,-79.63870231015063,13.745515643161026,0.4906903407527049,4.0,6.438068867614783,0
CAM-010,eficiente,-2.221570966903472,-81.43394646224364,46.453180553257376,0.3075804514189367,0.0,23.0,0
CAM-027,eficiente,-1.1667561488782676,-79.48697776083483,25.74463615293453,0.0,1.0,23.0,0
CAM-006,urbano,-1.909436574283444,-81.96441868164469,41.64612723231352,0.25113385614434847,7.0,17.315911641020172,0
CAM-023,eficiente,-2.057237975644866,-81.93388150011185,46.712635258201935,0.28715950015308966,1.0,0.0,0
CAM-040,urbano,-0.17737808035860822,-79.89919030570327,27.663920638224937,0.5940731325832846,7.0,11.219024950407086,0
CAM-020,eficiente,-1.5296502067419477,-80.60790766019869,31.567733520516814,0.38788676359174606,1.0,23.0,0
CAM-014,eficiente,-1.72052084189295,-80.1892068686562,40.38732949501693,0.0,1.0,14.039522601608649,0
CAM-029,carretera,-1.9709167042374318,-81.57967741566857,84.2777252560339,0.4971408973850606,2.0,15.870745884075337,0
CAM-012,eficiente,-1.224290522780184,-80.2916017304921,40.82394032228122,0.19721241786943564,1.0,23.0,0
CAM-036,eficiente,-1.2701498391847281,-81.04519940669688,36.643987593122546,0.4760851397361312,2.0,0.0,0
CAM-033,carretera,-0.37282780635999574,-81.86646782503958,84.22446335549745,0.4463736579276196,2.0,0.0,0
CAM-019,carretera,-1.5017176569224362,-81.12745508139652,88.89220341603739,0.3567774606366226,1.0,9.009489975478019,0
CAM-030,urbano,0.32754535034346705,-81.17465388732592,24.737786384338424,0.4471367539544352,3.0,0.0,0
CAM-019,carretera,-1.4935899920983897,-81.14411960011795,86.27988539274307,0.2799114486477842,1.0,11.550317177637805,0
CAM-030,urbano,0.23401251621923141,-81.30836790827259,28.68158144984033,0.6013969832511877,6.0,0.0,0
CAM-017,urbano,-0.8164495731122562,-79.53913830649648,24.743661034556105,0.36380550326712285,3.0,0.0,0
CAM-001,urbano,0.4304777488846205,-79.99382703818941,31.43050441101007,0.7227682682950849,1.0,23.0,0
CAM-039,eficiente,-1.337527143442518,-80.07405371851121,47.43620021489824,0.2748552711767454,2.0,23.0,0
CAM-035,carretera,0.36725295934144314,-80.1065145091435,60.25385305849584,0.3413098427638689,0.0,0.0,0
CAM-011,urbano,-0.4186994639784718,-79.74140206141838,20.689913301231236,0.5490106059192821,0.0,23.0,0
CAM-011,urbano,-0.46318789008764316,-79.65679465109531,28.45305303710078,0.7479350936235667,6.0,18.555196318892776,0
CAM-027,eficiente,-1.2103970469947676,-79.38099964435148,29.339693839833874,0.6878685940826966,1.0,16.714192990027236,0
CAM-036,eficiente,-1.2708928360443272,-81.06096491320486,80.1367631306546,0.35078906246838226,0.0,18.240385631215073,0
CAM-031,carretera,0.31257350198531836,-80.83526189472555,80.6654400218924,0.4431879431869001,0.0,0.6561686868942367,0
CAM-037,urbano,-1.0593478668268816,-81.28862602921848,32.36458964386655,0.8686457802592964,2.0,16.152022125190495,0
CAM-018,eficiente,-0.6843635316740186,-81.53414447445702,49.35546318992364,0.32497279088657205,1.0,0.0,0
CAM-007,carretera,-1.1490698829669648,-81.03661902433402,70.32364763436439,0.19816248998425512,1.0,23.0,0
CAM-003,carretera,-1.915047692803427,-79.27942272889145,60.95825941285893,0.3798597844963734,1.0,2.8155224380657966,0
CAM-028,urbano,-0.40917629853346577,-79.7335873875856,12.673937533477101,0.3557405230789549,1.0,21.830263958506638,0
CAM-039,eficiente,-1.322523211453715,-80.04831024264304,62.44655061908689,0.07130530204184371,1.0,0.0,0
CAM-033,carretera,-0.2289044614540206,-81.76045475918546,82.03377256904736,0.061455192328495556,2.0,18.751602755636235,0
CAM-030,urbano,0.3392048772737841,-81.22020809029209,42.57986976843665,0.8403933269036586,1.0,16.06480540376419,0
CAM-011,urbano,-0.46222073938208696,-79.66973534093498,17.190028388363718,0.5405885584254514,6.0,3.186047273735599,0
CAM-022,eficiente,-1.8001457517629522,-80.72439182165407,39.30648576418862,0.38875020745396965,0.0,23.0,0
CAM-032,eficiente,-1.6131398810149253,-80.20862056934561,41.76728060284732,0.4109287201206441,0.0,0.0,0
CAM-039,eficiente,-1.2848579310187895,-80.01028157540422,39.28261417774811,0.2821721276968844,,16.517431051026783,0
CAM-015,eficiente,0.004848454291000226,-80.50205676363076,28.789917154236612,0.1953256067619153,2.0,23.0,0
CAM-029,carretera,-1.9719188750822962,-81.5236841509021,63.290641681961745,0.6411129020622026,1.0,23.0,0
CAM-018,eficiente,-0.6880083906302374,-81.43328904598098,39.21015780060095,0.45841518775049833,2.0,20.824374849540057,0
CAM-038,carretera,-1.2780468170624373,-80.06974723486114,94.3796052712153,0.31721859232213045,2.0,0.0,0
CAM-030,urbano,0.2465164985331785,-81.23766004689492,23.463989837908642,0.47995915508287434,4.0,23.0,0
CAM-026,carretera,0.33379169303987355,-81.24063272426572,92.0052401275603,0.39720426166084916,0.0,22.879028010378622,0
CAM-017,urbano,-0.8354953244204602,-79.5954373306094,0.0,0.438469888450647,5.0,1.7348803623033717,0
CAM-024,carretera,-2.1229725570255473,-81.44239301503622,68.18704344589746,0.0,0.0,0.0,0
CAM-025,carretera,-1.4529121217324736,-81.92232372339637,92.97580349322243,0.27432654082483277,3.0,0.0,0
CAM-038,carretera,-1.3960974799757107,-79.89132592542623,77.80636937920804,0.3599048388414934,1.0,23.0,0
CAM-034,urbano,0.23964589267355713,-82.033574847001,34.30322058035311,0.5705689389566279,6.0,20.4825234761066,0
CAM-025,carretera,-1.4289766902973682,-81.95592401386527,81.96113384463357,0.3104081596230629,1.0,18.331587046145422,0
CAM-019,carretera,-1.558946521669561,-81.24999240257186,82.99865069796596,0.3563702244713988,2.0,6.327484838625874,0
CAM-029,carretera,-2.0047646801025754,-81.58649683410168,86.3421545696714,0.3229604424346987,1.0,0.0,0
CAM-009,urbano,-2.261371265258535,-81.92732601518667,11.034340537122784,0.6989411307550064,4.0,14.134960502458306,0
CAM-002,urbano,-0.030208239404136417,-80.38357004722339,15.996087621612988,1.0891503959233653,0.0,10.06753891160364,0
CAM-009,urbano,-2.1266815918586617,-81.88704571920799,28.321412818584573,0.8067781578136781,1.0,23.0,0
CAM-012,eficiente,-1.195126678528071,-80.24384804726351,19.464504039441017,0.2747422616290721,0.0,4.109812562747263,0
CAM-025,carretera,-1.4039457984445638,-82.02959983262794,76.62963493310043,0.32061464492154823,1.0,7.372563998655112,0
CAM-020,eficiente,-0.1479685845780967,-79.69066634893395,3.039519066617081,0.36471899365908234,0.0,2.3488085195072483,1
CAM-038,carretera,-1.4003054923519715,-80.0970956863948,107.76664728111237,0.3531262978240549,2.0,13.040231821817287,0
CAM-022,eficiente,-1.7999750519306712,-80.77327899290461,59.58432703426778,0.31220640480273,1.0,8.423762860470928,0
CAM-006,urbano,-1.8460817522547857,-81.92860458821269,15.898514636601467,0.5597016932104963,4.0,7.895658956328671,0
CAM-023,eficiente,-2.07126385891707,-81.9457535826872,33.95548172145004,0.3650312415708794,0.0,0.0,0
CAM-010,eficiente,-2.130112359430071,-81.39468053165689,34.70833089254067,0.37452187607038817,1.0,0.0,0
CAM-038,carretera,-1.3211044933470226,-80.135730739358,90.59509766704102,0.21766851819234148,0.0,0.0,0
CAM-029,carretera,-2.0154492608886465,-81.67454377726695,66.4997712010323,0.5813631567209138,0.0,23.0,0
CAM-012,eficiente,-1.1459502682616447,-80.25065327685118,38.81826837652736,0.27465202527677374,0.0,20.52972131952297,0
CAM-024,carretera,-2.018964164864475,-81.34139057574302,67.38870600573247,0.3489489275675645,0.0,1.4855473677572997,0
CAM-033,carretera,-0.2913142841797324,-81.9147214136494,73.2493787165752,0.37725194919486943,1.0,23.0,0
CAM-003,carretera,-2.038567465879741,-79.19483529707102,67.52112887449363,0.4919160857593855,1.0,0.0,0
CAM-028,urbano,-0.40750156752961875,-79.69636425291615,12.703791990976567,1.0368461203509804,2.0,1.3068892809366428,0
CAM-037,urbano,-0.9830327802117936,-81.25571794253653,30.09562031995896,0.6928975211154468,8.0,2.2439197343098884,0
CAM-035,carretera,0.36813736895365456,-80.16070458099718,62.88220212054602,0.08982724352840482,1.0,0.0,0
CAM-004,urbano,-1.8304978108649255,-81.135507793475,32.62509307130596,0.6574248330403648,3.0,0.0,0
CAM-008,urbano,-2.188033812012497,-79.36259561650036,20.40855993626114,0.818647421516442,5.0,4.601137121432536,0
CAM-003,carretera,-2.06199465607858,-79.3063572872491,76.31863528554355,0.5971014211965849,2.0,0.0,0
CAM-031,carretera,0.3010795069671247,-80.90582644088218,103.71932400656726,0.4789692720117802,3.0,23.0,0
CAM-029,carretera,-1.9407653567508232,-81.60428717972096,75.70162410454668,0.386599761481538,0.0,0.0,0
CAM-034,urbano,0.18247838465969407,-82.09621401205585,30.142463910743782,0.7179834465687329,3.0,16.164928100214947,0
CAM-021,urbano,-1.1363976513371685,-80.61670558803301,21.458660314854104,0.5261272762143514,3.0,11.674165041181206,0
CAM-012,eficiente,-1.1300352831445373,-80.27163207272717,47.97039470879875,0.10884222982966238,1.0,0.0,0
CAM-016,carretera,0.5693485851964376,-80.72628282458147,94.15930556046158,0.5097847103851572,1.0,23.0,0
CAM-015,eficiente,-0.07780289664500664,-80.44796989348126,49.66431287412317,0.3781034244634003,2.0,0.0,0
CAM-010,eficiente,-2.2263302943520387,-81.3752445703912,56.48445956533724,0.11198135801623132,3.0,9.336756184164914,0
CAM-028,urbano,-0.35020841796015845,-79.66059092158156,21.589393068465526,0.5429611050616432,5.0,16.51251720676266,0
CAM-029,carretera,-1.8981528465844666,-81.51881941454185,83.71268530951784,0.6418467291855323,1.0,0.0,0
CAM-013,carretera,-1.8197115778378616,-80.29175875268407,72.945724341104,0.43459162731493217,1.0,0.0,0
CAM-038,carretera,-1.2852580257328792,-80.04568685354482,75.46556655246378,0.42397530278621465,1.0,11.519716988410794,0
CAM-039,eficiente,-1.2631650698385717,-79.93693407037485,38.24960988580532,0.47962417748465447,1.0,10.30041857228301,0
CAM-028,urbano,-0.4209533031892252,-79.69577330542278,23.421158757322686,0.7848714736052012,1.0,17.075486486941962,0
CAM-012,eficiente,-1.1687218213743427,-80.25277836482375,41.70496199363874,0.045214543406560004,1.0,6.424723839460761,0
CAM-014,eficiente,-1.702973163692733,-80.17227582391429,52.39409488616462,0.23914674302906203,2.0,14.960955351888515,0
CAM-012,eficiente,-1.1073875872083714,-80.19134066785008,34.44360510201403,0.24694713606494909,1.0,23.0,0
CAM-023,eficiente,-2.1126947420312323,-81.98457311104616,56.183381367931275,0.0870923466305939,2.0,12.35992453351573,0
CAM-018,eficiente,-0.6755970273696419,-81.51873450166958,48.269945132700975,0.17473132440416472,1.0,8.504621044206592,0
CAM-014,eficiente,-1.7324541363892143,-80.09539558221094,45.292689839048265,0.3647017649816645,1.0,5.153961667015559,0
CAM-039,eficiente,-1.2848060490263875,-79.95767740337138,50.6419968805893,0.3466937475399651,2.0,1.4683826275545373,0
CAM-005,urbano,-1.2604925460457026,-80.18556751180274,22.13327878383022,0.47049163887296813,3.0,0.0,0
CAM-004,urbano,-1.841290903353963,-81.11146044765226,37.789177364037734,0.7121838895882477,5.0,3.2723149115334342,0
CAM-005,urbano,-1.2777669116921178,-80.2106249398313,17.650507908111244,0.5165266372789831,1.0,3.278561372193499,0
CAM-016,carretera,0.5564827468382691,-80.72028795776916,115.31658002322345,0.5086736590572591,1.0,10.836041431114971,0
CAM-036,eficiente,-1.239738837655542,-81.05789405723462,27.4601717925782,0.33466066117228804,1.0,23.0,0
CAM-019,carretera,-1.5989399459351674,-80.99261990136333,92.63322727533902,0.4757665918124611,1.0,23.0,0
CAM-032,eficiente,-1.5498219625107532,-80.2718426913641,34.82267059910539,0.35456548600917454,1.0,9.728087097339529,0
CAM-007,carretera,-1.0377871495632736,-81.08883640999059,69.94748681726037,0.23809113143509691,3.0,0.0,0
CAM-022,eficiente,-1.9146569494415548,-80.68548234490561,62.46787386601952,0.0,1.0,0.0,0
CAM-025,carretera,-1.5377223339133965,-81.94898553338984,69.98204107343992,0.45049021413432505,0.0,23.0,0
CAM-035,carretera,0.4198797942321327,-80.11390710392257,78.5479135610854,0.34267632069215165,2.0,11.896871263053551,0
CAM-025,carretera,-1.4750537848971297,-82.00899919120684,78.63410273231028,0.4649459392065453,0.0,0.0,0
CAM-040,urbano,-0.25245221269742124,-79.85520718912142,20.515541239245053,0.9388351516382113,2.0,5.029048061941673,0
CAM-004,urbano,-1.8564612291088725,-81.16698198253593,21.013100862460426,0.7985377077825584,3.0,0.0,0
CAM-006,urbano,-1.957716946627829,-82.04357630541874,12.571331652681543,0.5459680015234673,3.0,17.50282775076231,0
CAM-019,carretera,-1.474248509696603,-81.15135164986616,75.19690230863392,0.42447910369827513,1.0,0.0,0
CAM-013,carretera,-1.9136620119409247,-80.48140287020802,65.20908734461422,0.36952288950686796,2.0,0.0,0
CAM-026,carretera,0.34290955294532766,-81.37315800392916,80.13643890558193,0.46392348394692773,0.0,0.0,0
CAM-002,urbano,-0.12710028210054433,-80.35469467509348,5.2268439989816855,0.44062094890590464,7.0,9.385436599566399,0
